,id,date,dateYear,dateMonth,dateDay,rating,content
436,437,20190415,2019,04,15,1,"컴퓨터로 이용하기에도 불편하고 느린 국민은행 온라인뱅킹의 문제점을 모바일로도 그대로 가져온 것 같습니다. 새로 바뀐 안드로이드 버젼과의 호환성 문제만 봐도, 업데이트 해도 여전히 해결 안되고 있습니다. 여기더해 느린 속도까지...자꾸만 카카오뱅크와 카카오페이에 손이 가게되서 왜 주거래은행으로 국민은행을 여전히 계속 쓰고있을까, 라는 자문을 두고두고 하게됩니다. -안드로이드 업그레이드 후 간편로그인시 스마트패스 프로그램이 응답하지 않아 어플이 종료되는 오류 -느린 어플리케이션 구동속도(폰이 느려서라기보다 어플리케이션이 느린 것 같습니다. 카카오뱅크와 비교시 체감속도) *관리하느라 노고가 많으시겠지만 부디 사용자편의성에 중점을 두고 어플을 개선해주셨으면합니다. 사용자에게 필요한건 시작화면에 봄벚꽃화면 뜨는게 아니라 이용하기 편하고 원활한 어플리케이션입니다."
437,438,20210302,2021,03,02,4,오랫동안 이용해온 국민은행이며 앱 또한 잘 써오고 있습니다. 지금은 적응이 되어 무방하지만 가끔 업그레이드 될때는 굳이... 라는 생각이 들 정도도 있습니다. 예약이체 항목도 찾아가기 불편하구요~~ 그리고 예약이체 항목의 최대 등록 기간이 6개월인것도 1년까지 수정이 되면 좋겠습니다.
438,439,20200730,2020,07,30,4,다양한 메뉴들을 보다 편히 사용할 수 있어서 좋고 특히 계좌를 등록해놓으면 보안카드가 없어도 되는 빠른이체 기능 잘 사용하고있어요. 그리고 많은 이벤트에 참여할 수 있어서 좋네요. 잘 쓰고있다가 요즘 한 가지 아쉬운 건 모바일인증서 발급하려고 본인인증을 하면 통신사가 알뜰폰이라 그런지 그 과정에서 막히네요.
439,440,20200224,2020,02,24,2,갤럭시 s10사용 중입니다. 모바일인증서로 로그인하는데 로그인시에 로그인성공했음에도 메인화면으로 이동하지 않고 로그인화면에 머물고있는 경우가 너무 많이 발생합니다. 옆에 메뉴선택에서 일일이 눌러서 이동해야해서 불편해요. 그리고 다른 은행 모바일 간편뱅킹앱에 비해서 구동이 느리고 메뉴간 이동시 무거운 느낌이 있습니다. 개선이 많이 필요할거같습니다. 특히 로그인시 오류는 빨리 고쳐야할거같습니다. 별거아닌부분이 굉장히 귀찮고 불편하게 느껴지는 법입니다.
440,441,20190625,2019,06,25,3,사용할수밖에 없어 사용은하지만 너무 불편해요. 굳이 여기까지와서 리뷰 남기는 이유는 조금이라도 이 불편함이 개선되기를 바라기때문입니다. 1. 지문인식 로그인 시 지문인식창이 여러개(5개이상) 중복해서 뜹니다. 지문인식을 하면 그 창이 사라지고 또 다른 지문인식 창이 떠요. 10번 실행한다면 9번의 빈도입니다. 로그인하는데 시간이 너무 오래걸려요. 2. 지문인식 중 어플이 강제종료됩니다. 한참 기다려 로그인이 되었는데 강제종료되어버리면 바쁠때 정말 화나요. 3. 계좌이체 중 비밀번호 입력 후 지문인식까지 한 후에 에러창이 뜨며 어플이 강제종료됩니다. 개선되지 않으면 사용할때마다 너무너무 불편해서 주거래은행을 바꿀 생각입니다.
441,442,20210224,2021,02,24,5,어플이 사용하기 편하게 디자인되어 있어 처음 쓰더라도 버벅거림 없이 사용이 가능해요!! 특히 간편 로그인이 방법도 다양하고 편해서 너무 마음에 들었습니다. 적금 들려고 미리 알아봐야지 싶어 어플 깔았는데 어플안에 금융상품쪽도 너무 잘되있어서 그냥 어플내에서 적금 들어버렸어요~
442,443,20210308,2021,03,08,5,"은행 가지 않고, 컴퓨터 켜지 않고, 손안에서 간편하게 은행 업무를 볼 수 있어서 편리해요. 저는 신용대출도 스타뱅킹 앱을 통해 신청했어요. 비대면 신청이라 우대금리도 받을 수 있었구요. 신청 후 다음날 바로 대출 실행이 되었답니다. 은행 가면 기본 1시간 이상 기다리고 오고가는 시간 많이 드는데, 스타뱅킹 앱이 있어서 각종 업무를 손쉽게 볼 수 있어 좋아요."
443,444,20210311,2021,03,11,5,"오랫동안 국민은행을 이용해온 사용자로서, 그동안 조금 불편한 어플사용으로 개선이 되었으면 좋겠다 생각했었는데,이번 새로바뀐앱 kb스타뱅킹은 너무 맘에들어요 ^^ 손쉽게 접속할수있는 지문인식 및 생체인식 서비스개선도 맘에들고 보다 직관적으로 바뀐 디자인이 많은 분들이 좀더 보기쉽게 사용하기쉽게 바뀐것 같아 매우 만족합니다 ^^"
444,445,20200628,2020,06,28,5,KB국민은행 스타뱅킹은 사용자의 편의에 맞게 잘 구성된 디자인과 메뉴들의 위치가 앱 사용에 대한 가독성을 높여 주어 현재 아주 편리하게 이용하고 있습니다. 또한 고객들에게 다양한 이벤트를 통해 고객들과 소통하려는 모습이 좋아 보입니다. 좋은 해택을 제공한 다는 점에서 아주 👍(칭찬) 합니다~~
445,446,20210309,2021,03,09,4,"핸드폰으로 은행관리 하는걸 의심하고 또 의심하고 컴퓨터로 쓰면서도 의심병이 있었거든요. 세상 변해가는데 너무 느려서 걱정하다 이번에 다운받았는데, 정말 신세계네요. 이용하기 간편하고 자주 확인할 수 있어서 좋아요. 노란색이 인상적이구요. 전체 기능을 한눈에 볼수 있어서 편리해요. 단, 앱을 깔기 시작하니 연계되는 이것저것 깔다가 정신없어요. 좀더 단일화된 어플로 폴더링이 되면 어떨까요."
446,447,20210320,2021,03,20,4,"국민은행이 주거래 은행이기는 한데 앱 이용은 너무 불편해요. 은행 앱과 카드 앱까지 너무 많은 것들이 나눠져 있고 최근엔 케이비페이까지 너무 정신 없어요. 깔았다가 지운 앱도 몇개 됩니다. 스타뱅킹 내에서는 관리 기능이 나눠져 있어서 기능 찾기가 어려워요. 자동이체 등록과 검색도 타행, 당행 나눠져 있어 불편해요. 그리고 스타샷은 이름을 봤을 때 뭔 기능인지 알 수가 없는 것 같아요.아이콘 디자인도 직관적이지 않아서, 복권 관련 기능인가 싶기도 하고요. 굳이 필요한 기능인가 싶네요. 마이메뉴에 뱅킹 관리에 필요한 기능을 모아두는 게 어떨까 하네요."
447,448,20210216,2021,02,16,4,사용하는 용도에 따라 호불호가 달리하겠지만 개인적으로는 별 무리없이 잘 사용하고 있는 앱입니다. 금융권 앱이 다소 복잡한게 존재하고 보안상 까다로운 부분이 있지만 일정부분은 감수해야 할 부분임을 생각하면 스타뱅킹 앱은 만족할만한 앱이라고 보여요. 단지 국민은행 전체로 보면 너무 앱을 많이 만들고 있어 다 설치했다가 부분 없애는 경우가 있으니 통합적으로 구성을 해서 조절할 필요는 틀림없이 있습니다.
448,449,20210225,2021,02,25,4,평소 편리하게 사용하고 송금시에도 유용하게 사용합니다. 빠른이체시 정기적으로 보내는 건에 수취인 화면에 보내는 메세지를 미리 저장해서 송금할때마다 입력하는 번거로움 없이 보낼 수 있었으면 합니다. 그리고 이벤트 화면은 따로 만들었으면 합니다. 접근하기 간편하게요.
449,450,20210223,2021,02,23,5,"급여통장시작으로 거진 10년째 사용중입니다. 일단 타은행에 비해 보기가 엄청 깔끔합니다. 적금 같은 경우도 적금이름을 넣을수 있어서 보기에 편하고 예금,적금,청약등 한 화면에 한번에 볼수 있는게 장점 같네요. 금융상품도 타은행에 비해 많은거 같습니다. 그리고 버벅거림이 확실히 적네요."
450,451,20210220,2021,02,20,5,"간편하고 빠르게 사용할 수 있어서 좋아요. 모바일인증서나 금융인증서 둘다 좋고 든든간편인증도 좋은데요. 로그인방법이 너무 많다보니 간편비밀번호가 여러개라 복잡해서 헷갈릴때가 많아요. 좀 단순화할 필요가 있지싶구요. 앱이용하다 오류가 나서 확인해보면 은행 자체에서 오류가 있는 경우가 있던데, 그때는 팝업으로 공지좀 하면 좋겠어요. 그래도 전체적으로 만족해요."
451,452,20211119,2021,11,19,1,업데이트 전에는 요긴하게 썼으나 기존 모습을 다 뜯어고친 업데이트 후의 인터페이스를 보면 보기 불편하게 되어있다 대표적으로 계좌입출금 내역을 한눈에 볼수 있는 점이 좋았었는데 지금은 그렇게 볼 수 없다는게 굉장히 아쉽다 대체적으로 가독성이 매우 떨어지고 인터페이스에 표기된 메뉴들도 난잡하게 흩어져있어 무언가 확인하기에는 불편하다 이번 업데이트는 뭔가 준비해온게 많아 보이나 정작 사용자가 쓰기엔 불편한 점이 보여 전체적으로 보면 업그레이드가 아닌 옆그레이드가 아닌가하는 생각이 든다 은행직원분이 알려줘서 요긴하게 잘 쓰던 앱인데 슬슬 놓아줘야할 때가 온거 같다
452,453,20210224,2021,02,24,4,"다른 은행과 비교했을때 디자인이 깔끔하고 보기가 좋아서 여러기능을 이용할 때 불편함이 없어서 좋습니다. 단지 국민은행 앱을 통한 계좌이체시 간편이체를 등록한 계좌에는 비밀번호 6자리만 입력하면 되서 이체하기가 쉽지만 처음 이체하는 사람이나 이체를 자주하더라도 간편이체신청을 하지 않은 대상에게 이체 할때는 보안카드를 입력해야 하는 것이 조금은 불편합니다. 다른 은행 중에는 이런 경우에도 보안카드를 한번 입력한 이후에는 비밀번호 6자리, 패턴 등으로 간편하게 이체 할 수 있는 곳도 있어서 그렇습니다. 또한 보안카드가 앱상에 저정되지 않는 부분도 불편했습니다. 물론 이제는 공인인증서 쓰지않고 다른 것을 써도 되지만, 과거에는 그랬었고 저 같은 경우는 아직 공인인증서를 쓰기때문에 사실 부분적인 근본 문제가 해결되지는 않았습니다."
453,454,20190410,2019,04,10,1,앱 실행이 안되서 고객센터에 문의했는데 업데이트 0%에서 진행이 안되서 앱 사용 못하면 v3 mobile plus 2.0 같이 지우고 다시 깔면 된대요. 리뷰만 봐도 같은 문제 겪고 있는 사람들이 많은데 관련 공지라도 해줘야 되는거 아니에요? 전화연결도 한참 걸리는데 관련 리뷰에 대해서 답변 된 것도 없고요. 다 지우고 다시 까니까 되긴 하는데 지문인식같은건 다 날아가서 없고 재등록 하라고 뜨고 비번 틀렸다고 오류떠서 보안카드 필요한 상황ㅋㅋㅋㅋㅋ결국 급한일 타 어플로 해결했습니다. 진짜 대표 어플 거지같아요.
454,455,20181101,2018,11,01,2,계속적인 업뎃오류메세지로 인해 며칠간 사용못했었는데 아래에 상세하게 처리하는 글을 남겨주신분 덕에 드디어 해결이 났네요. 아직 업뎃 오류가 지속되는 분들은 이렇게 해보세요. 설정ㅡ애플리케이션 ㅡKB스타뱅킹ㅡ저장공간ㅡ데이터삭제ㅡ강제종료클릭 후 앱을 재실행하시면 아이디로그인 화면이 뜨고 로그인하시고 정상적으로 앱 사용가능하네요. 제거 후 재설치하실 필요없어요. 그래서 저는 지금 앱 잘됩니다
455,456,20210304,2021,03,04,5,로그인방식이나 기타 새로운 사항들이 빠르게 반영되고 업데이트가 성실하고 충실해서 믿고 사용중입니다. 처음에는 화면구성이 복잡하고 어지럽다고 느껴졌는데 쓰다보니 다른 앱보다 설명?이나 이정표?등이 자세해서 그렇게 느껴진것 같아요 대신 다른 앱들처럼 어디에 뭐가 있나 몰라서 한참씩 헤매는 일은 별로 없는 편이라 이게 더 나은것 같다는 생각이 들어 이부분은 만족하기로 했네요. 앱 내에서 다양한 이벤트도 많고 참여거리가 많아서 한번 열면 앱에서만 한참 놀수?있어서 시간 가는 줄을 모르고 있네요. 그래도 조금더 다양한 이벤트가 진행되길 욕심부려봅니다~수고하세요^^
456,457,20210317,2021,03,17,5,KB가 주거래은행이기도 하고 다른 은행 어플도 쓰고 있지만 KB스타뱅킹 어플이 제일 에러없이 안정감있고 구동도 빨라서 제일 잘 쓰고 있어요~ 환전도 예약해서 가면 할인도 되고 쉽게 환전가능하구요.. 오픈뱅킹 서비스도 한눈에 쉽게 봐집니다. 지금 퇴직연금도 KB라서 투자상품 편하게 고르고 선택하는데 어려움 없이 수익률 편하게 볼수있어서 늘 애용합니다. 앞으로도 안전하고 편리한 어플로 유지해주세요~^^
457,458,20211119,2021,11,19,1,계좌 만들당시 창구에서 KB인증서로 로그인하는것 편하다고하여 발급받고 로그인 설정을 해두었습니다. 오늘 이체를 위해 들어가니 인증서 오류가 떴습니다. 재발급받으라고 안내가 나와서 재발급 받으려하는데 재발급도 오류가 나더라구요. 제가 인증서가 만료되거나 그런게 아니라서 취소 후 지문과 KB인증서로 로그인을 8~9번정도 시도한 끝에 겨우 로그인되었습니다. 하지만 이후 이체를 하려고 홈 화면 이체를 누르니 또 오류가 뜨더라구요. 이것도 2번만에 넘어가서 되나 싶었는데 보낼계좌(KB청약계좌임)를 누르니 또 오류가 떠서 팝업에 나오는 대표번호로 연락드렸는데 대기가 너무 길어 상담 못했습니다. 챗봇서비스 이용안내를 받아 해봤는데 내용을 정확히 확인을 못하더군요. 결국 몇번 해보다가 되길래 혼자 해결했습니다. 업데이트하고 날마다도 아니고 한번 이용하려는데 넘어가는 것마다 오류면 어떻게 이용하라는 건지... 업데이트 이후 오류 자주 나는것 같은데 대응팀이 있었으면 좋겠네요.
458,459,20210225,2021,02,25,5,"편리함이 있을 거라고 생각하지만 반면에 온라인에 대한 막연한 불안감에 오랫동안 오프라인 뱅킹만 이용하다가 kb라는 신용과 규모 신뢰감으로 과감히 스타뱅킹 앱을 이용하게 되었습니다. 보안 인증 믿을 수있어서 이제 계좌거래 뿐 아니라 ELS등 주식 거래까지 스타뱅킹 가입해서 이용하게 되었습니다. 너무 편리하고 모든 계좌 한눈에 파악 가능, 타은행 거래까지 오픈뱅킹으로 이용할 수있어 너무나 편리하답니다 KB스타뱅킹 강추합닏ㆍ💕"
459,460,20210304,2021,03,04,5,두달정도 이용한결과 왜 이제서야 한건지 아직 이용전이라면 바로 설치하세요 opt입력도 안해두되구 속도 빠르고 화면도 깔끔하고 여러가지 서비스 상품도 한눈도 보여서 좋네요 상당히 편해요 근처에 있던 은행이 없어져서 어쩔수없이 설치 했는데 시대를 따라가면 제몸이 편해지네요 제가 성격이 급한지 한번씩 패던인증시 늦어질때는 있네요 접속자가 많아서 그런건지 제 성격도 고쳐야겠지요
460,461,20210228,2021,02,28,4,스타뱅킹은 첫 스마트폰을 구입하면서 부터 15년넘게 사용하고있는데 편리합니다. 직접 은행에 가지않아도 왠만한 금융업무를 다 수행할수가 있어요. 그러나 잦은 업뎃은 제발.... 물론 보안이 중요하니 패치 업뎃을 자주해야겠지만은.... 정기적으로 업뎃을 하면 좋을것같아요. 저장용량에도 한계가 있어서.... 그외엔 다 좋아요. 편리합니다.
461,462,20181109,2018,11,09,1,"업데이트하고 안되길래 자리잡히면 될 줄 알고 며칠 기다렸습니다. 근데 또 안되더군요. 댓글에 나와있는 방법으로 겨우겨우 처리하긴 했는데, 이럴거면 업데이트를 뭐하러 하나요. 꼭 구조를 바꿔야하나요? 전전 버전이 젤나았습니다. 디자인 바꾸는게 업데이트입니까? 디자인이 그대로더라도 더 편하게 바뀌어야지 점점 불편해지네요. 빠른이첸가먼가 가입시키고 싶은거 젤 눈에 띄게하고, 편의보단 광고용으로 앱을 사용하는건아닌지 의심될정도입니다."
462,463,20210325,2021,03,25,5,은행어플 몇개 써봤지만 국민은행어플이 제일 편한거같아요. 버벅거림도 없고요 한눈에 내역보기편하고 화면구성이 잘되있는듯. 은행창구 현황볼수있는건 대박편하구요 ㅋㅋ 다만 계좌번호 복사해서 붙여넣기할때 슬래시-가 자동삭제되는기능이 있음 좋겠어요~ 숫자까지 같이삭제가 되서 그건 번거롭네요ㅜ
463,464,20210222,2021,02,22,5,항상 이용하던 은행 뱅킹이지만 예전엔 디자인이 불편했다면 이젠 정말 깔끔해지고 간편하게 사용자중심적으로 바뀌어서 너무편하게 잘사용하고있습니다 한가지 부탁드리고싶다면 다음번 업데이트때 전계좌조회란에 통장별 여백을줄이고 현재2개에서 최소 1~2개통장내역이 더보여진다면 좋겠습니다~~^^항상 잘쓸께요 화이팅~~~**
464,465,20200619,2020,06,19,4,스타뱅킹앱을 잘쓰고있습니다 소소하게 쓰면서 불편한점이있는데 자주쓰는 메뉴는 접근이 쉬운데 새소식이나 이벤트에 접근하려면 메뉴를 타고 들어가야하는데.직관적이지않아서 어디로 들어가야하나 헤맬때가있어요 처음에 로그인할때 시간이 좀걸리거나 간혹 튕길때도 있는데 이점만 개선이되면 좋겠습니다
465,466,20210219,2021,02,19,5,"국민은행이 주거래 은행이라 스타뱅킹앱을 매일 매일 이용하고 있어요. 몇달 전까지만 해도 공인인증서로 로그인 했는데, 모바일 인증서로 변경하니 지문으로 아주 쉽고 편하게 로그인 할 수 있어 정말 만족스럽습니다. 메뉴도 정리가 잘 되어 있어 이용하는데 편리하고 이체시 지문으로 인증하니 정말 간편하더라구요^^ 금융상품도 보기 쉽게 정리되어 있어 잘 이용하고 있습니다. 그리고 다양한 이벤트를 많이 진행해서 좋습니다!^^ 그럼 앞으로도 쭉 잘 이용하겠습니다."
466,467,20210224,2021,02,24,5,은행앱 중 스타뱅킹 앱은 kb스타샷 서비스가 있어서 앱 사용이 불편한 어르신들에게 쉽게 다가갈수 있을 것 같아요 스타샷 누르면 실생활에 필요한 다양한 서비스를 한눈에 이용하기 편합니다 처음 사용하시는분들도 쉽게 배울수 있구요 무엇보다 큰글씨보기로 화면을 볼수가 있어서 정말 좋아요 강추합니다 저는 오픈뱅킹신청까지 해서 다른 은행업무도 스타뱅킹 앱으로 간편하게 이용하고 있어요 수수료 부담도 없구요
467,468,20210223,2021,02,23,5,"계좌를 한 눈에 보기 쉽고, 타은행 계좌와도 연동할 수 있어 편리한 것 같습니다. 무엇보다 공인인증서 비밀번호를 매번 입력하지않아도 모바일인증서(패턴)으로 간편하게 로그인 할 수 있어 이 점 또한 용이 한 것 같습니다 다양한 이벤트 혜택에 대한 알림도 좋고 쉽고 간편하게 서비스 신청, 이용 할 수 있도록 최적화된 앱 같습니다"
468,469,20200624,2020,06,24,5,"보기편하게 매번 업데이트 잘 해주니까 좋아요! 타 은행 사이트에 비해 점검이나 이용불편이 확실히 적구요^^ 특히, 새로운 소식들 볼 때 편해요~~ 메인화면에 바로 띄워주는 것들이 많으니 굳이 새소식 안들어가도 대충 파악되더라구요. 저는 전자번호표 발행을 종종 사용하는 데 날씨 궂은 날 대기없이 바로 창구 이용할 수 있어서 좋습니다!"
469,470,20191024,2019,10,24,5,"역시 사람마다 생각이 다 다른가 봅니다. 제가 이 앱에 가졌던 불만은 오로지 하나, 느려터진 속도였습니다. 여기 써 있는 평들을 토대로 저의 경우를 써 봅니다. 1. 며칠 전 업데이트 후 속도가 확실히 빨라졌다. 느린 속도가 아주 불만이었는데, 개선되어 기분이 좋다. 물론 조금 더 빨라지기를 원한다. 2. 오류가 잦다는 평이 많은데, 나는 아주 오랫동안 사용하면서 오류가 발생했던 적이 한 부분뿐이다. 단지 그것이 고쳐지지 않고 지속된 점은 문제이다. 그래도 꽤 안정적인 앱이라고 생각한다. 3. UI에 대한 평이 안 좋은데, 나는 편리하게 구성되어 있는 편이라고 느낀다. 4. 로딩 화면에 대한 지적을 보고, 사용자들이 세세한 부분에 신경 쓴다는 것을 느꼈다. 나는 로딩 화면에 전혀 관심 없다. 개인적으로는 나 같은 사람이 많지 않을까 생각한다. 어쨌든 저는 속도에만 불만이 있었던지라, 그것이 개선되었다는 점에 어느 정도 만족합니다. 지속적인 발전 기대합니다. 힘내세요."
470,471,20210224,2021,02,24,5,"휴대폰에 인증서 설치 번거로워서 노트북으로만 인터넷뱅킹 사용했는데, 은행방문했을때 국민은행 직원분이 친절하게 설치도 해주시고, 사용법 알려주셔셔 너무 편안하게 현재는 인증서 없이도 인터넷뱅킹및 예금 거래내역 펀드조회등 잘사용 하고 있어서 너무 편리해요^^로그인도 정말 빠르고 어플메뉴도 한눈에들어오고 쉽고 좋아요 😀"
471,472,20220128,2022,01,28,1,업데이트하고 완전이상해졌어요 메뉴안에 있는 단어도 어려워지고.. 여러곳한번에 이체하는것도 힘들고 글씨커진거 빼고는 사용자입장에서 다운그레이드가 됐네요.. 어플 관련된 팀은 사용자입장에서 생각한건가요 아님 임원들에게 보여주기식으로 만든건가요? 사용장입장에서 한번이라도 생각하셨다면 이렇게 변경하지 안았을꺼 같습니다.
472,473,20210222,2021,02,22,5,스타뱅킹 언제나편리하죠. 여러모로 편리해서 이것저것 많이하게되요. 마이너스통장대출관리도 되고 입출금도 편리하고 스마트otp도 발급받아서 집에서받아보고 등록하니 이체한도도 높일수있어 편했어요. 영업점방문도 필요없었구요. 근처에 은행이 없는데 스타뱅킹으로 모두 해결입니다...!
473,474,20210224,2021,02,24,5,다른 은행 앱보다 계좌 검색이나 조회가 편리하게 되어 있고 로그인 할 때 버벅임도 없어서 사용하기 쾌적합니다. 다만 비교적 최근에 생긴 다른 은행 계좌 검색 부분은 항목별로 정렬 방법이 다양하지 않아 아쉬운 부분입니다. 그래도 거의 모든 면에서 타 은행 앱에 비해 우월하여 별점 5점 드립니다.
474,475,20210224,2021,02,24,5,"KB스타뱅킹은 간편로그인이 잘 되어있어서 지문으로도 간편하게 로그인되어 편리합니다. 메뉴들이 깔끔하고 찾기쉽게 디자인 되어있고, 다양한 이벤트와 정보가 많아 실생활에도 도움이 많이 되네요. 오픈뱅킹에 타계좌도 등록하면 모두 조회가능해서 예금현황을 바로 볼 수 있는 것도 장점입니다. 앞으로도 금융생활에 안전 길잡이가 되어주세요~~"
475,476,20210301,2021,03,01,4,"주거래은행이 국민은핼이라서 거의 매일 접속하고 있어요. 예적금과 관련해서는 사용하기 편해요. 그런데 부동산, 대출 등 다른 메뉴는 다른 은행뱅킹보다 찾기가 어려운지 손이 잘 안가요. 그래서 예적금은 국민은행에서 확인하지만 다른 금융업무는 다른 은행에서 주로 검색해요. 개인차일 수 있지만 예적금만큼 편하게 다른 금융업무도 할 수 있으면 좋을거 같아요."
476,477,20210218,2021,02,18,5,"로딩 속도가 느리고 지문인식이 다른어플에비해 인식이 덜될때, 접속이 튕겨 재접속을 해야하는점 등이 개선되면 좋을 것 같습니다. 국민은행 관련된 어플이 너무 많이 분산돼있어 어플별 기능이 있겠지만 많은 어플을 깔아야하게되고 결국 사용하지 못하는 어플들이 되는 아쉬움은 있습니다. 통합되는 어플도 있으면 좋을것 같아요. 반면에 퀴즈 등 이벤트가 많아 이용자들에게 포인트, 쿠폰 등의 당첨 확률을 높이고 활력을 주는 점은 국민은행을 더이용하게하는 큰장점인 것 같습니다."
477,478,20200725,2020,07,25,5,"거의 매일 사용하고있어요 보기도편하고 쉽고 좋아요 특히나 내 거래정보나 새로운 금융정보를 보는 부분은 저같은 주부들에게 매우 보기좋게 구성되어있습니다. 또한 로그인도 편하게되어있고, 빠르게 구동되는것 또한 어플로 이용하는 이유입니다 최근에 리브메이트를통해 대출을 이용했었는데 은행방문없이 바로 이용할 수있다는것을 알고 매우 놀라웠는데요 앱끼리 필요시 바로바로 연동이 정말 최고예요!"
478,479,20210312,2021,03,12,5,주거래 은행으로 KB국민은행 스타뱅킹 앱을 유용하게 쓰고 있는 사용자 중 한 명인데요. 우선 앱에 들어가면 계절에 맞는 사진과 화사한 노란색이 많이 사용된 화면구성이 기분을 좋게 해주고요. 그리고 가장 많이 쓰는 메뉴가 하단에 고정으로 자리하고 있어서신경을 많이 써서 만든 앱이라는 느낌이 들어 좋네요. 앱 사용하면서 특별한 불편함을 느낀 적이 없이 언제나 구동이 잘 되는 느낌이라 만족하면서 잘 사용하고 있어요.
479,480,20181031,2018,10,31,1,업데이트도 했는데 불구하고 알수 없는 팝업창이 뜨네요 . 뒤로가기를 해도 무한 반복 이체도 간신히 하고 거래 내역 확인 좀 할려 했더니 그것조차도 못하네요. 앱을 지우고 다시 깔면 지문홍채 인식이란게 뜬다 하여 삭제를 안하고 있는데 차라리 예전 버전이 훨씬 낫네요.
480,481,20200622,2020,06,22,5,"얼마전 이사하며 종이통장을 찾게되었습니다. 스타뱅킹을 사용하면서부터 일년에 한두번 정리하던 통장이 10년전쯤 마지막으로 정리하고 잊혀졌더군요. 최근 리브똑똑, 리브등의 앱으로 쉬운 이체를 하지만 그외의 조회 개설등 기본적인 것들은 스타뱅킹만한것이 없는것 같습니다."
481,482,20200317,2020,03,17,4,"편하게 잘 사용하고 있는 앱입니다. 다만 몇달 째 쓰는데 간편비번 로그인 한 번에 안되고 앱 종료하고 다시 두 번째로 해야 되는 경우가 대다수에요. 처음엔 멍하니 로그인 로딩만 한참가길래 기다리다가 껐다 켰는데, 이걸 수십 번 반복하니 번거로와서 개선되었으면 좋겠다는 생각이 듭니다."
482,483,20200629,2020,06,29,5,늘 그렇듯 편리한 뱅킹을위한 꾸준한 업그레이드에 너무감사드립니다 다른은행앱은 생체인식에서 오류나는 경우도 많은데 스타뱅킹은 그런부분에서 문제된적이없어 너무 잘 쓰고 있습니다 기본 메뉴배치나 확인 이체를 위한 조작도 간단해서 좋구요 다만 요근래들어 튕기는 현상이 가끔 일어나는데 원인을 모르겠습니다 저만 그런건지 다른분들도 그런건지 확인좀 해보시면 좋을것 같습니다
483,484,20210313,2021,03,13,5,제가 이용하는 주 은행이 KB여서 앱도 사용한지 꽤 됐어요. 전 불편함없이 잘 이용하고있어요. 항목 구분해서 계좌목록이 한눈에 들어오니까 보기 편해요. 타은행에 적금들었던게 있어서 앱 설치했다가 적금 만기되자마자 앱 지워버렸어요. 화면 구성 자체가 너무 불편하더라구요. 괜히 업그레이드한다고 구성바꾸고 그런거 안했음좋겠어요. 전 지금이 딱 좋아요 ㅎ
484,485,20220412,2022,04,12,1,전세보증보험을 가입하려고 진행중 모든서류를 촬영하여 진행할 수 있게 되어있어 진행해보니 오류로 넘어가질 않습니다 가장 먼저 요청진행목록에서 가장 위에 있는 전세계약서를 누른 후 자동으로 카메라가 켜지어 3장정도 되는 계약서를 연달아 촬영 후 업로드를 진행하니 요청진행목록으로 다시 돌아오고 전세계약서 항목이 제출완료라고 바뀌더군요 그래서 다음 항목으로 있는 중개대상물확인 증서를 같은 방식으로 진행을 해서 업로드까지 하였지만 카메라가 꺼지질 않고 계속 켜져있네요 뒤로 가기를 해서 카메라를 끄면 어플이 먹통이 되었다가 다시 로그인을 하라고 나옵니다 바로 로그인을 시도하면 어플은 강제종료되고 다시 켜서 들어가면 전세계약서까지만 업로드가 되어있고 거기에서 무한루프입니다 화딱지나서 네이버에서 하려고 하네요
485,486,20220331,2022,03,31,2,어제 전체계좌보기가 안되서 몇 번을 시도하다 앱 삭제하고 다시 설치했어요. 인증서 재발급 받으라고 해서 과정 진행했는데 본인 확인 후 화면이 넘어가지 않고 변화가 전혀 없어요. 고객센터에 문의해서 알려주신 방법대로 다 해 봤는데 똑 같네요. 정확한 답변을 해 주실 분이랑 어찌 연락할 수 있을까요. 고객센터 분들도 각 통화하시는 분마다 해결책도 다르고 개성되지 않는 건 똑같네요. 제발 해결 좀...
486,487,20220210,2022,02,10,1,Kb스타알림 쓰다가 kb스타뱅킹으로 전환된다하여 일단 깔았고 Kb스타알림은 입출금 내역이 바로 나와서 쭉 볼수 있어서 편했는데 kb스타뱅킹은 딸랑 한개만 나오고 볼려면 들어가서보게 되어 있어서 보기가 불편하네요 ㅠ 근데 그게 문제가 아니고 일단 입금 ᆞ출금 문자가 안와요ㅠ 표시도 안되구 있구요 왜그러는건가요? 두개 다 깔아있어서 그런가요? 하나를 지워야 할까요? 스타뱅킹은 깔았을때부터도 입출금 알림도 안오든데? 입출금내역보는걸루는 kb스타알림이편해서 안지우고 있었는데 왜 그런가요? 설정을 했는데도 ... 머가 문제죠? 바로바로 확인이 안되니 다시 들어가서 확인을 해봐아하니 여간 번거롭고 피곤하네요ㅠ
487,488,20220209,2022,02,09,1,이번에 국민은행 처음으로 계좌트려고 하는건데 회원가입 조차 안됩니다. 가입단계 4번째 정보 입력에서 무슨 전화번호가 이상하다고 하더니(전화번호 아무 이상 없었음) 그 이후에 다시 가입 시도 하니까 자꾸 4번째 단계에서 데이터가 이미 입력된게? 등록된게? 있다면서 가입이 안되네요. 어플 지웠다 다시 깔고 핸폰 껐다 켜고 해도 계속 안됩니다.
